law_nm,subject,relation,relation_category,object,article_number,confidence,concepts,created_at,pipeline_version,generator_model,evaluator_model,eval_score,retry_count
자본시장법,금융위원회,절차를따름,ACTION,제53조제2항,제53조제3항,1,투자권유대행인 등록 취소 및 업무 정지 절차,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,2
자본시장법,금융위원회,정함,LOGICAL,투자권유대행인 등록 취소 및 업무 정지 내용의 기록·유지·관리,제53조제3항,0.95,기록 및 유지관리 의무,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,2
자본시장법,투자권유대행인 등록 취소 또는 투자권유대행업무 정지 사실,조건임,LOGICAL,인터넷 홈페이지 등에 공고,제53조④,0.9,공고 매체|공고 의무 발생 조건,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,금융투자업자 또는 투자권유대행인,권한을가짐,ACTION,금융위원회,제53조⑤,1,조치 내용 조회권|금융위원회에 대한 조회 권한,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,1
자본시장법,제53조②에 따른 조치 여부 및 그 내용,근거함,STRUCTURE,제53조②,제53조⑤,0.95,조치 내용의 근거 조항|등록 취소 및 업무 정지,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,1
자본시장법,금융위원회,절차를따름,ACTION,제53조제5항의 조회요청,제53조⑥,1,조회요청 수신|통보 절차 개시 조건,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,1
자본시장법,자본시장과 금융투자업에 관한 법률 제423조,준용함,STRUCTURE,제2항에 따른 투자권유대행인 등록의 취소,제423조,1,등록의 취소|준용,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,2
자본시장법,자본시장과 금융투자업에 관한 법률 제425조,준용함,STRUCTURE,제2항에 따른 투자권유대행인 등록의 취소 및 투자권유대행업무의 정지,제425조,1,등록의 취소|업무의 정지|준용,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,2
자본시장법,자본시장과 금융투자업에 관한 법률 제423조,제외함,LOGICAL,제2호,제423조,1,제2호 제외,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,2
자본시장법,금융투자업자,금지함,ACTION,직무상 알게 된 정보로서 외부에 공개되지 아니한 정보의 이용,제54조①,1,금융투자업자|미공개 정보|이용 금지,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,금융투자업자,금지함,ACTION,자기 또는 제삼자의 이익을 위한 미공개 정보의 이용,제54조①,0.95,금융투자업자|자기 또는 제삼자의 이익|이용 금지,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,직무상 알게 된 정보로서 외부에 공개되지 아니한 정보,조건임,LOGICAL,정당한 사유,제54조①,0.9,미공개 정보|정당한 사유,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,금융투자업자 및 그 임직원,금지함,ACTION,정보교류 차단의 대상이 되는 정보를 본인이 이용하거나 제삼자에게 이용하게 하는 행위,제54조②,1,직무관련 정보의 이용 금지|정보교류 차단 대상 정보,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,정보교류 차단의 대상이 되는 정보,근거함,STRUCTURE,자본시장과 금융투자업에 관한 법률 제45조제1항 또는 제2항,제54조②,0.95,정보교류 차단 대상 정보|법적 근거,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,금융투자업자 및 그 임직원,조건임,LOGICAL,정당한 사유,제54조②,0.9,금지 행위의 예외 조건|정당한 사유,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,금융투자업자,금지함,ACTION,금융투자상품의 매매 및 거래와 관련한 손실보전 또는 이익보장 행위,제55조,1,손실보전 금지|이익보장 금지,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,금융투자업자의 임직원,금지함,ACTION,자기의 계산으로 하는 손실보전 또는 이익보장 행위,제55조,1,임직원의 자기계산 행위 금지,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,손실보전 또는 이익보장 행위,조건임,LOGICAL,건전한 거래질서를 해할 우려가 없는 경우로서 정당한 사유가 있는 경우,제55조,0.9,예외 사유|정당한 사유,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,손실보전 또는 이익보장 행위,구성함,LOGICAL,투자자가 입을 손실의 전부 또는 일부를 사전에 약속하는 행위,제55조,1,사전 손실보전 약속,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,손실보전 또는 이익보장 행위,구성함,LOGICAL,투자자가 입은 손실의 전부 또는 일부를 사후에 보전하여 주는 행위,제55조,1,사후 손실보전,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,손실보전 또는 이익보장 행위,구성함,LOGICAL,투자자에게 일정한 이익을 보장할 것을 사전에 약속하는 행위,제55조,1,사전 이익보장 약속,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,손실보전 또는 이익보장 행위,구성함,LOGICAL,투자자에게 일정한 이익을 사후에 제공하는 행위,제55조,1,사후 이익보장 제공,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,손실보전 또는 이익보장 행위,근거함,STRUCTURE,제103조제3항,제55조,0.95,법적 근거 조항,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,금융투자업자,준수함,ACTION,약관 공시 의무,제56조②,1,약관 제정 또는 변경 시 공시 의무,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,금융투자업자,절차를따름,ACTION,인터넷 홈페이지 등을 이용한 약관 공시,제56조②,0.95,공시 방법|인터넷 홈페이지 활용,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,약관 공시 의무,조건임,LOGICAL,약관의 제정 또는 변경,제56조②,0.9,공시 발생 요건,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,협회,허용함,ACTION,표준약관,제56조제3항,1,표준약관 제정|건전한 거래질서 확립,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,제56조제3항,정의함,LOGICAL,표준약관,제56조제3항,1,표준약관의 정의|금융투자업 영위 관련 표준 약관,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,표준약관 제정,조건임,LOGICAL,건전한 거래질서 확립 및 불공정 약관 방지,제56조제3항,0.9,제정 목적|거래질서 확립,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,협회,절차를따름,ACTION,표준약관 제정 또는 변경 시 금융위원회에 대한 사전 신고,제56조④,1,표준약관 제정|금융위원회 신고|사전 신고 의무,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,협회,보고함,REPORT,전문투자자 대상 표준약관 제정 또는 변경 후 7일 이내 금융위원회 보고,제56조④,1,전문투자자 대상 표준약관|7일 이내 보고|사후 보고,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,전문투자자만을 대상으로 하는 표준약관의 제정 또는 변경,예외로함,LOGICAL,표준약관 제정 또는 변경 시 금융위원회 사전 신고,제56조④,0.95,전문투자자 대상|사전 신고 예외|사후 보고 전환,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,금융위원회,절차를따름,ACTION,제56조제1항 단서 또는 제56조제4항 본문에 따른 신고,제56조⑤,1,신고 접수|신고 절차,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,1
자본시장법,금융위원회,점검함,ACTION,제56조제1항 단서 또는 제56조제4항 본문에 따른 신고 내용,제56조⑤,1,내용 검토,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,1
자본시장법,금융위원회,조건임,LOGICAL,자본시장과 금융투자업에 관한 법률에 적합함,제56조⑤,0.95,적합성 요건,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,1
자본시장법,금융위원회,허용함,ACTION,신고 수리,제56조⑤,0.9,신고 수리 의무,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,1
자본시장법,신고 수리,조건임,LOGICAL,자본시장과 금융투자업에 관한 법률에 적합함,제56조⑤,0.95,수리 요건,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,1
자본시장법,금융위원회,권한을가짐,ACTION,약관 또는 표준약관의 변경 명령,제56조⑦,1,약관 변경 명령권|금융위원회 권한,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,금융위원회,요구함,ACTION,금융투자업자 또는 협회,제56조⑦,0.95,약관 변경 명령|서면에 의한 명령,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,약관 또는 표준약관,조건임,LOGICAL,자본시장과 금융투자업에 관한 법률 또는 금융 관련 법령 위반,제56조⑦,0.9,변경 명령의 요건|법령 위반,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,약관 또는 표준약관,조건임,LOGICAL,투자자의 이익 침해 우려,제56조⑦,0.9,변경 명령의 요건|투자자 보호,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,금융투자업자,정함,LOGICAL,수수료의 부과기준 및 절차,제58조①,1,수수료 부과기준|수수료 절차,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,2
자본시장법,금융투자업자,준수함,ACTION,수수료의 부과기준 및 절차의 공시,제58조①,0.95,공시 의무|인터넷 홈페이지 등,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,2
자본시장법,수수료의 부과기준 및 절차,조건임,LOGICAL,인터넷 홈페이지 등을 이용한 공시,제58조①,0.9,공시 수단|인터넷 홈페이지,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,2
자본시장법,금융투자업자,금지함,ACTION,투자자에 대한 정당한 사유 없는 수수료 부과기준 차별,제58조②,1,수수료 부과기준의 차별 금지|정당한 사유 없는 차별 금지,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,제58조①에 따른 수수료 부과기준,조건임,LOGICAL,투자자에 대한 정당한 사유 없는 차별 금지,제58조②,0.9,수수료 부과기준|차별 금지 조건,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,금융투자업자,통보함,REPORT,협회,제58조③,1,수수료 부과기준 및 절차에 관한 사항 통보|제58조제1항에 따른 수수료 부과기준 및 절차,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,제58조제1항에 따른 수수료 부과기준 및 절차,참조함,STRUCTURE,제58조①,제58조③,0.95,수수료 부과기준 및 절차의 근거,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,협회,절차를따름,ACTION,제58조제3항,제58조④,1,통보받은 사항|수수료 통보 절차,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,협회,준수함,ACTION,제58조제3항에 따라 통보받은 사항,제58조④,0.95,수수료 공시|금융투자업자별 비교 공시,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,협회,정함,LOGICAL,금융투자업자별 수수료 비교 공시,제58조④,0.9,수수료 공시|비교 공시 의무,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,금융투자업자,준수함,ACTION,자료의 기록ㆍ유지 의무,제60조①,1,금융투자업 영위 관련 자료|기록 및 유지,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,자료의 기록ㆍ유지 의무,조건임,LOGICAL,대통령령으로 정하는 자료의 종류별 기록 및 기간,제60조①,0.95,자료의 종류|보존 기간,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,금융투자업 영위와 관련한 자료,정함,LOGICAL,대통령령으로 정하는 자료의 종류 및 기간,제60조①,0.9,자료의 종류|대통령령,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,금융투자업자,준수함,ACTION,제60조제1항에 따라 기록·유지하여야 하는 자료의 멸실·위조·변조 방지를 위한 적절한 대책 수립·시행,제60조②,1,자료의 기록 및 유지 대책 수립|멸실·위조·변조 방지,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,제60조제1항에 따라 기록·유지하여야 하는 자료,조건임,LOGICAL,"멸실, 위조 또는 변조 방지를 위한 적절한 대책 수립·시행",제60조②,0.9,자료의 안전성 확보|적절한 대책,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,금융투자업자,준수함,ACTION,소유증권의 예탁,제61조①,1,고유재산 운용 증권|예탁 의무,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,금융투자업자,절차를따름,ACTION,예탁결제원 예탁,제61조①,0.95,증권 예탁|지체 없는 예탁,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,소유증권의 예탁,예외로함,LOGICAL,대통령령으로 정하는 경우,제61조①,0.9,예탁 제외 사유|유통 가능성 고려,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,대통령령으로 정하는 경우,조건임,LOGICAL,예탁결제원에 예탁하지 아니할 수 있음,제61조①,0.95,예탁 면제 조건|증권 유통성,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,금융투자업자,절차를따름,ACTION,"금융투자업 또는 지점, 그 밖의 영업소의 영업 폐지",제62조①,1,영업 폐지 절차|공고 및 통지 의무,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,금융투자업자,준수함,ACTION,영업 폐지 30일 전 전국 보급 일간신문 공고,제62조①,1,공고 의무|사전 공고 기간,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,금융투자업자,통보함,REPORT,알고 있는 채권자,제62조①,1,채권자 통지 의무|영업 폐지 통지,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,금융투자업자,간주함,LOGICAL,금융투자상품의 매매 및 그 밖의 거래를 종결시키는 범위 내의 금융투자업자,제62조②,1,의제범위|금융투자업자 의제,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,2
자본시장법,금융투자업 폐지 승인 또는 인가·등록 취소,조건임,LOGICAL,금융투자업자의 금융투자상품 매매 및 거래 종결 의무,제62조②,0.95,제417조제1항제6호|제417조제1항제7호|제420조제1항|제421조제1항,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,2
자본시장법,금융투자업자의 임직원,준수함,ACTION,금융투자상품 매매 방법,제63조①,1,임직원의 금융투자상품 매매|매매 방법 준수,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,금융투자업자의 임직원,준수함,ACTION,자기 명의 매매,제63조①제1호,1,자기 명의 매매,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,금융투자업자의 임직원,준수함,ACTION,하나의 계좌를 통한 매매,제63조①제2호,1,계좌 선택|단일 계좌 매매,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,금융투자업자의 임직원,통보함,REPORT,매매명세,제63조①제3호,1,매매명세 통지|분기별/월별 보고,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,금융투자업자의 임직원,준수함,ACTION,불공정행위 및 이해상충 방지를 위한 방법 및 절차,제63조①제4호,1,불공정행위 방지|이해상충 방지,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,금융투자업자의 임직원,제한함,ACTION,겸영금융투자업자의 직무 수행 임직원,제63조①,0.9,적용 범위 제한|겸영금융투자업자,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,금융투자업자,정함,LOGICAL,임직원이 따라야 할 적절한 기준 및 절차,제63조②,1,임직원의 금융투자상품 매매 관리 기준 및 절차 수립|자기계산에 의한 금융투자상품 매매,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,임직원이 따라야 할 적절한 기준 및 절차,조건임,LOGICAL,불공정행위의 방지,제63조②,0.9,불공정행위 방지|이해상충 방지,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,임직원이 따라야 할 적절한 기준 및 절차,조건임,LOGICAL,투자자와의 이해상충의 방지,제63조②,0.9,불공정행위 방지|이해상충 방지,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,금융투자업자의 임직원,준수함,ACTION,임직원이 따라야 할 적절한 기준 및 절차,제63조②,0.95,임직원의 금융투자상품 매매 관리|자기계산에 의한 금융투자상품 매매,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,금융투자업자,점검함,ACTION,임직원의 금융투자상품 매매명세,제63조③,1,임직원의 금융투자상품 매매명세 확인|분기별 확인 의무,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,임직원의 금융투자상품 매매명세 확인,절차를따름,ACTION,제63조②의 기준 및 절차,제63조③,1,매매 관리 기준 및 절차 준수|제63조② 참조,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,금융투자업자,준수함,ACTION,고객응대직원에 대한 보호 조치 의무,제63조의2①,1,고객응대직원 보호|의무 주체,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,금융투자업자,보장함,ACTION,고객응대직원,제63조의2①,0.95,고객의 폭언·성희롱·폭행으로부터의 보호,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,고객응대직원 보호 조치,구성함,LOGICAL,해당 고객으로부터의 분리 및 업무담당자 교체,제63조의2①제1호,1,분리 조치|업무담당자 교체,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,고객응대직원 보호 조치,구성함,LOGICAL,고객응대직원에 대한 치료 및 상담 지원,제63조의2①제2호,1,치료 지원|상담 지원,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,고객응대직원 보호 조치,구성함,LOGICAL,고객응대직원을 위한 상시적 고충처리 기구 설치 또는 고충처리위원의 선임·위촉,제63조의2①제3호,1,고충처리 기구|고충처리위원,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,고객응대직원 보호 조치,위임함,STRUCTURE,대통령령으로 정하는 조치,제63조의2①제4호,1,법적 조치|대통령령 위임,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,고객응대직원,요구함,ACTION,금융투자업자,제63조의2②,1,고객응대직원의 보호 조치 요구권|금융투자업자의 보호 조치 의무,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,고객응대직원의 요구,조건임,LOGICAL,제63조의2제1항 각 호의 조치,제63조의2②,0.95,보호 조치의 내용|제1항 각 호의 조치,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,금융투자업자,금지함,ACTION,고객응대직원에 대한 불이익,제63조의2③,1,고객응대직원 불이익 금지|보호 조치 의무,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,금융투자업자의 불이익 금지 의무,조건임,LOGICAL,제63조의2②에 따른 요구,제63조의2③,0.95,고객응대직원의 요구권|불이익 금지의 조건,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,제63조의2③,참조함,STRUCTURE,제63조의2②,제63조의2③,1,고객응대직원의 보호 조치 요구권,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,금융투자업자,준수함,ACTION,제64조제1항에 따른 손해배상책임,제64조②,1,손해배상책임|제64조제1항,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,금융투자업자와 관련되는 임원,책임이있음,SANCTION,손해배상책임의 연대책임,제64조②,1,연대책임|귀책사유,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,금융투자업자와 관련되는 임원,조건임,LOGICAL,귀책 사유,제64조②,0.95,귀책사유|연대책임의 요건,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,자본시장과 금융투자업에 관한 법률의 적용에 따른 외국 금융투자업자의 국내지점등의 영업기금,간주함,LOGICAL,자본금,제65조①,1,영업기금의 자본금 간주|외국 금융투자업자 특례,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,자본시장과 금융투자업에 관한 법률의 적용에 따른 외국 금융투자업자의 국내지점등의 자본금·적립금 및 이월이익잉여금의 합계액,간주함,LOGICAL,자기자본,제65조①,1,합계액의 자기자본 간주|외국 금융투자업자 특례,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,자본시장과 금융투자업에 관한 법률의 적용에 따른 외국 금융투자업자의 국내지점등의 국내대표자,간주함,LOGICAL,임원,제65조①,1,국내대표자의 임원 간주|외국 금융투자업자 특례,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,국내지점등,준수함,ACTION,제65조①의 영업기금과 부채의 합계액에 상당하는 자산의 국내 보유,제65조②,1,자산의 국내 보유 의무|영업기금 및 부채 합계액 상당 자산,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,제65조②의 자산 보유 방법,절차를따름,ACTION,대통령령으로 정하는 방법,제65조②,0.95,자산 보유 방법|대통령령,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,제65조②의 자산 보유,근거함,STRUCTURE,제65조①,제65조②,0.9,영업기금 및 부채 합계액 산정 근거,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,국내지점등,준수함,ACTION,국내에 두는 자산의 채무 변제 우선 충당 의무,제65조③,1,청산 또는 파산 시 자산 우선 충당|국내 거주자 채무 변제,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,국내지점등의 청산 또는 파산,조건임,LOGICAL,국내에 두는 자산의 채무 변제 우선 충당,제65조③,0.95,청산 또는 파산|우선 충당 조건,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,국내에 두는 자산,우선함,LOGICAL,국내에 주소 또는 거소가 있는 자에 대한 채무의 변제,제65조③,0.98,자산의 우선 충당|채무 변제 순위,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,대통령령,정함,LOGICAL,결산에 관한 사항 등 국내지점등의 금융투자업의 영위에 관하여 필요한 사항,제65조⑤,1,국내지점등의 금융투자업 영위 필요 사항|결산 사항,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,제65조⑤,참조함,STRUCTURE,자본시장과 금융투자업에 관한 법률 제65조①~④,제65조⑤,0.95,제1항부터 제4항까지의 규정|외국 금융투자업자의 특례,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,결산에 관한 사항 등 국내지점등의 금융투자업의 영위에 관하여 필요한 사항,제외함,LOGICAL,자본시장과 금융투자업에 관한 법률 제65조①~④,제65조⑤,0.9,법률 규정 외 사항|대통령령 위임 사항,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,투자매매업자 또는 투자중개업자,준수함,ACTION,매매형태의 명시 의무,제66조,1,매매형태의 명시|사전 고지 의무,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,투자매매업자 또는 투자중개업자,통보함,REPORT,투자자,제66조,0.95,투자자 대상 고지|매매형태 명시,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,투자매매업자 또는 투자중개업자,정함,LOGICAL,자기가 투자매매업자인지 투자중개업자인지 여부,제66조,0.9,업종 구분 명시|사전 고지 내용,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,금융투자상품의 매매에 관한 청약 또는 주문,조건임,LOGICAL,매매형태의 명시 의무,제66조,0.95,의무 발생 조건|청약 및 주문 수령,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,투자매매업자 또는 투자중개업자,금지함,ACTION,금융투자상품에 관한 자기계약,제67조,1,자기계약의 금지|매매의 상대방 겸직 금지,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,자기계약의 금지,예외로함,LOGICAL,증권시장 또는 파생상품시장을 통한 매매,제67조,0.95,예외 사유|시장 매매,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,자기계약의 금지,예외로함,LOGICAL,대통령령으로 정하는 투자자 보호 및 건전한 거래질서에 위해가 없는 경우,제67조,0.95,예외 사유|대통령령 위임,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
